"match_map_id","player_id","total_kills","total_deaths","total_assists","kill_death_ratio","total_score","damage_dealt","highest_streak","untraded_deaths","traded_deaths","untraded_kills","traded_kills","tacticals_used","lethals_used","dead_silence_time","friendly_damage","distance_traveled","average_speed","control_tiers_captured","first_blood_kills","bombs_planted","bombs_defused","sneak_defuses","aces","hp_hill_time","hp_hill_time_contested","rotation_kills"
20136,39,3,5,2,0.6,525,675,1,3,0,3,0,8,8,65,0,52611.79688,116.3718185,,0,1,0,0,0,,,0
20136,50,7,5,0,1.4,700,651,4,3,2,4,0,7,6,38,0,38281.77734,82.04634094,,2,0,0,0,0,,,0
20136,120,8,5,2,1.6,825,905,4,4,1,5,1,8,8,75,0,57515.69922,131.5031738,,0,0,0,0,1,,,0
20136,262,10,4,2,2.5,1025,1336,6,4,0,8,1,3,4,57,2,44267.625,102.259201,,3,0,0,0,0,,,0
20167,93,21,19,4,1.11,3165,2396,4,14,5,13,8,14,9,0,1,58000.28906,164.2067719,,0,,,,0,62,0,7
20167,112,13,23,7,0.57,1890,2540,3,19,4,10,3,12,10,0,0,55561.60938,185.8097839,,0,,,,0,14,1,0
20167,217,24,19,7,1.26,4205,2335,4,15,4,18,6,13,8,200,1,63451.41406,171.3756866,,0,,,,0,83,9,4
20167,550,17,25,7,0.68,3095,2472,3,17,8,12,5,9,9,86,1,62205.58594,189.3908691,,0,,,,0,47,0,4
20168,93,6,6,1,1,650,758,5,2,1,4,0,9,5,85,0,74986.19531,126.5835342,,0,0,0,0,0,,,0
20168,112,7,8,1,0.88,875,1183,3,7,1,4,1,10,7,15,1,49907.77734,86.37349701,,2,0,0,0,0,,,0
20168,217,6,8,0,0.75,600,788,2,8,0,4,2,7,6,29,0,51208.53906,87.615448,,2,0,0,0,0,,,0
20168,550,6,9,2,0.67,925,1002,2,6,1,5,1,5,2,42,0,56372.79688,97.23360443,,2,2,0,0,0,,,0
20169,93,4,17,8,0.24,970,1210,1,12,5,2,2,10,7,0,0,47937.8125,208.7788544,3,0,,,,0,,,0
20169,112,6,15,1,0.4,675,1134,1,12,3,3,3,12,8,0,98,45018.54688,189.8226166,0,0,,,,0,,,0
20169,217,16,10,5,1.6,2050,1875,4,7,3,15,1,8,8,95,0,49524.13281,196.9871979,0,1,,,,0,,,0
20169,550,12,18,3,0.67,1575,1356,2,18,0,6,6,10,4,60,0,53928.33984,233.2068634,3,0,,,,0,,,0
20167,39,18,17,6,1.06,2980,2346,5,13,4,15,3,17,15,0,30,51869.55078,156.1238556,,0,,,,0,45,5,6
20167,50,27,20,5,1.35,4415,2968,6,11,9,20,7,13,9,98,1,58132.01953,162.6573181,,1,,,,0,104,0,5
20167,120,19,16,6,1.19,3870,2380,3,13,3,16,3,14,12,0,0,51751.12891,155.6378174,,0,,,,0,108,3,6
20167,262,22,22,8,1,2825,2821,4,16,6,14,8,1,5,111,0,67557.40625,182.5899353,,0,,,,0,5,1,5
20168,39,10,6,0,1.67,1000,1033,2,5,0,9,0,8,9,80,0,62168.11328,110.4846649,,2,0,0,0,0,,,0
20168,50,9,7,1,1.29,1050,1143,3,4,1,7,1,7,5,42,100,64537.33984,107.6982803,,2,2,0,0,0,,,0
20168,120,5,4,2,1.25,1005,777,4,4,0,3,0,10,10,30,0,58628.05859,107.4146652,,0,2,1,0,0,,,0
20168,262,7,8,4,0.88,1075,969,3,4,3,4,2,4,6,63,0,50926.08594,87.42692566,,0,0,1,0,0,,,0
20169,39,17,11,5,1.55,2475,2175,4,8,3,13,4,8,10,0,0,48182.76172,188.4361725,6,1,,,,0,,,0
20169,50,15,8,2,1.88,2000,1491,7,5,3,14,1,8,5,87,0,47204.15625,173.3009644,8,0,,,,0,,,0
20169,120,16,6,4,2.67,1905,1870,10,2,4,14,2,7,5,0,0,50976.58984,175.5662231,7,0,,,,0,,,0
20169,262,12,13,4,0.92,1475,1525,3,11,2,8,4,2,0,69,0,58292.17969,230.0989685,3,1,,,,0,,,0
20197,39,19,25,7,0.76,3865,2441,3,20,5,13,6,19,16,0,4,63121.60938,159.2491913,,1,,,,0,100,0,3
20197,50,35,29,12,1.21,5115,4091,6,23,6,24,11,11,10,155,63,80273.20313,195.4814453,,0,,,,0,24,7,9
20197,120,22,26,10,0.85,3770,3292,5,20,6,17,5,23,19,0,0,57310.72266,159.7866974,,0,,,,0,54,1,5
20197,262,31,27,8,1.15,4210,3636,5,20,7,23,8,7,7,170,1,81271.8125,189.8250275,,0,,,,0,21,1,4
20198,39,6,7,1,0.86,1025,867,2,6,1,4,1,10,8,78,0,70900.76563,105.6205673,,1,0,2,1,0,,,0
20198,50,3,7,4,0.43,660,736,2,6,1,3,0,8,6,53,0,50560.57813,79.12766266,,1,2,0,0,0,,,0
20198,120,6,9,4,0.67,1170,1074,4,4,3,4,1,10,10,89,0,61929.62109,97.03859711,,1,0,1,0,0,,,0
20198,262,18,6,1,3,1775,1942,10,3,1,14,1,6,4,107,0,79251.71094,122.2768402,,3,0,0,0,1,,,0
20199,39,15,20,8,0.75,2085,1987,2,13,7,9,6,22,12,0,0,73872.39844,220.7221069,6,0,,,,0,,,0
20199,50,16,15,5,1.07,2175,2063,4,12,3,11,4,9,5,97,0,71867.95313,201.1879578,9,0,,,,0,,,0
20199,120,15,13,8,1.15,2240,2542,4,7,6,10,5,14,12,0,92,60235.0625,167.4794006,6,0,,,,0,,,0
20199,262,33,13,1,2.54,3575,3004,8,11,2,29,4,5,5,151,44,74721.96094,207.5912781,8,1,,,,0,,,0
20200,39,26,21,7,1.24,3745,3109,4,9,12,19,7,21,15,0,31,83818.25781,191.9349823,,0,,,,0,17,5,4
20200,50,28,18,8,1.56,5750,3118,5,10,8,22,6,12,10,120,0,76787.49219,168.1651459,,0,,,,0,125,6,4
20200,120,30,20,5,1.5,4525,3388,9,14,6,25,5,19,16,0,2,68404.36719,166.6814575,,0,,,,0,67,3,6
20200,262,28,21,7,1.33,4330,3148,6,15,6,19,9,5,6,175,0,89073.70313,200.0692596,,0,,,,0,53,3,7
20197,66,26,26,8,1,4555,3445,3,16,10,21,5,14,12,0,0,60505.64063,159.2609711,,0,,,,0,95,1,6
20197,225,22,27,10,0.81,3905,2566,4,19,7,16,6,17,12,79,101,65818,162.1530914,,0,,,,0,83,5,3
20197,268,22,32,11,0.69,3980,3252,3,24,8,18,4,22,23,0,30,71949.90625,188.6953278,,0,,,,0,51,2,4
20197,425,37,23,1,1.61,5205,3542,4,18,5,28,9,12,7,149,0,74658.75781,169.8270721,,0,,,,0,53,1,11
20198,66,6,9,3,0.67,775,993,4,5,2,4,1,9,6,25,0,50606.99219,78.39592743,,1,0,0,0,0,,,0
20198,225,2,11,1,0.18,565,628,2,10,1,1,1,9,5,26,0,40486.48047,62.59529114,,1,3,0,0,0,,,0
20198,268,10,7,0,1.43,1300,1455,4,5,0,5,3,10,9,66,0,59741.87109,91.17201996,,0,1,1,0,0,,,0
20198,425,11,6,0,1.83,1100,1180,4,5,0,9,1,9,11,71,0,58949.59375,88.89334106,,3,0,0,0,0,,,0
20199,66,8,17,6,0.47,1610,1228,2,13,4,6,2,14,9,0,2,57253.40234,170.000412,7,0,,,,0,,,0
20199,225,13,26,5,0.5,1600,2100,3,19,6,7,6,16,11,85,38,75531.51563,233.4727173,3,1,,,,0,,,0
20199,268,19,20,8,0.95,2655,2336,3,14,6,15,4,16,15,0,0,56596.85938,171.8228149,3,1,,,,0,,,0
20199,425,21,16,3,1.31,2400,2399,5,13,3,15,6,12,6,100,0,65200.15625,183.785202,3,1,,,,0,,,0
20200,66,15,28,8,0.54,3440,2050,4,19,9,10,5,13,15,0,3,75473.75781,192.5956573,,0,,,,0,83,4,3
20200,225,17,29,6,0.59,3235,2210,3,19,10,11,6,21,14,71,0,83374.36719,216.530426,,0,,,,0,36,5,2
20200,268,22,31,9,0.71,3415,3223,3,27,4,12,10,25,28,0,1,78139.67969,203.1645813,,0,,,,0,23,9,6
20200,425,26,24,1,1.08,3600,2657,6,20,4,15,11,11,16,68,28,74060.23438,187.4257355,,1,,,,0,25,1,3
20232,39,20,21,10,0.95,3625,2596,4,12,9,12,8,21,16,0,37,69216.10938,180.7365417,,0,,,,0,76,4,4
20232,50,23,27,6,0.85,4330,2941,5,21,6,18,5,11,15,0,3,72327.32031,205.8860016,,0,,,,0,74,5,6
20232,262,23,25,3,0.92,3600,2351,4,18,7,13,10,12,12,100,2,77994.35938,201.2290497,,0,,,,0,60,6,4
20232,532,22,24,4,0.92,3315,2458,4,20,4,13,9,5,15,133,0,74563.17188,199.5657196,,0,,,,0,14,5,4
20233,39,5,4,0,1.25,600,497,2,4,0,2,2,5,6,40,0,42787.55469,111.8473969,,1,1,0,0,0,,,0
20233,50,7,3,2,2.33,950,1115,5,3,0,6,0,5,6,29,0,36563.34766,95.71367645,,3,1,0,0,0,,,0
20233,262,7,2,0,3.5,700,537,4,2,0,5,1,2,0,42,0,29193.2168,79.12760162,,1,0,0,0,0,,,0
20233,532,7,3,2,2.33,825,955,3,0,2,4,1,3,4,79,0,39804.04688,106.4723816,,1,0,0,0,0,,,0
20234,39,24,18,5,1.33,2990,3030,9,16,2,21,4,17,13,0,34,75907.51563,172.5927429,4,0,,,,0,,,0
20234,50,11,26,7,0.42,1590,2180,2,21,5,6,5,16,12,0,0,78726.375,199.9058685,4,1,,,,0,,,0
20234,262,29,23,6,1.26,3350,3169,7,18,5,22,7,8,9,143,1,96670.04688,222.7862244,2,0,,,,0,,,0
20234,532,21,22,8,0.95,2675,2891,4,17,5,14,7,16,14,173,0,93116.21875,218.7396088,1,2,,,,0,,,0
20235,39,23,28,10,0.82,4080,2867,3,16,12,15,8,22,19,0,44,76664.32813,187.8930969,,0,,,,0,66,4,4
20235,50,24,28,6,0.86,4635,3127,5,22,6,13,11,10,10,0,0,76703.26563,192.0475006,,0,,,,0,73,18,2
20235,262,29,25,9,1.16,4510,3015,4,17,8,20,9,6,7,95,0,85097.30469,197.8082581,,0,,,,0,51,14,6
20235,532,28,25,4,1.12,4390,3146,4,18,7,18,10,13,16,160,95,90368.32813,208.9198914,,1,,,,0,54,6,5
20232,223,26,27,7,0.96,4025,2907,3,18,9,18,8,19,20,93,0,87687.16406,221.9589996,,0,,,,0,40,5,4
20232,227,24,16,9,1.5,4040,3411,6,12,4,18,6,15,14,0,69,62168.72266,154.515152,,0,,,,0,68,6,5
20232,528,28,21,6,1.33,4725,2939,4,12,9,20,8,19,18,0,54,64598.9375,178.553894,,1,,,,0,85,5,4
20232,576,19,24,8,0.79,3895,2329,4,14,10,15,4,18,20,98,0,82143.16406,198.5215759,,0,,,,0,87,4,5
20233,223,1,7,1,0.14,175,244,0,3,2,1,0,3,6,1,0,25123.61133,68.30644989,,0,0,0,0,0,,,0
20233,227,2,7,1,0.29,225,627,1,6,0,1,1,5,4,29,0,29450.12891,81.925354,,0,0,0,0,0,,,0
20233,528,5,5,0,1,500,644,4,4,0,4,0,5,3,59,0,40992.60938,112.3926163,,1,0,0,0,1,,,0
20233,576,4,7,1,0.57,450,676,2,4,2,3,1,4,6,41,0,29340.83984,78.09898376,,0,0,0,0,0,,,0
20234,223,25,20,7,1.25,3000,2653,9,12,8,21,4,12,10,123,1,85285.92188,191.893692,2,1,,,,0,,,0
20234,227,18,18,6,1,2475,3000,5,14,4,14,4,14,7,0,32,66765.04688,166.8920746,6,0,,,,0,,,0
20234,528,26,21,5,1.24,3175,2922,5,17,4,23,3,17,12,0,79,71538.64063,167.7592468,6,0,,,,0,,,0
20234,576,20,26,7,0.77,2550,2597,6,20,7,14,6,21,17,166,0,78387.39063,197.932312,1,0,,,,0,,,0
20235,223,20,32,17,0.63,3835,2404,4,20,12,15,5,24,20,94,81,80354.00781,207.7662811,,0,,,,0,56,5,3
20235,227,39,24,12,1.63,6530,4568,6,16,8,26,13,17,15,0,140,61353.62109,162.3782501,,0,,,,0,75,8,4
20235,528,15,28,14,0.54,3605,2421,5,16,12,10,5,21,16,0,31,64098.15625,177.7980194,,0,,,,0,86,18,4
20235,576,32,20,7,1.6,5410,3515,8,14,6,22,10,16,13,176,0,69554.82031,168.2467194,,0,,,,0,86,15,5
19522,38,22,21,8,1.05,3535,2852,5,14,7,17,5,8,14,0,31,65563.78125,190.5271301,,0,,,,0,36,6,3
19522,70,18,14,6,1.29,4490,2005,7,13,1,16,2,9,8,0,0,50961.3125,154.8244781,,0,,,,0,155,6,2
19522,111,21,23,3,0.91,2770,2247,4,16,7,12,9,21,15,73,3,71749.375,217.3905487,,1,,,,0,38,3,5
19522,229,20,21,7,0.95,4130,2519,3,13,8,16,4,16,14,17,84,61159.65234,192.4732208,,0,,,,0,83,8,2
19523,38,2,7,1,0.29,325,362,1,6,1,1,1,4,5,0,1,22658.98047,72.96244812,,2,1,0,0,0,,,0
19523,70,4,6,0,0.67,400,611,3,2,0,2,1,7,6,29,0,27990.39844,79.62947083,,1,1,0,0,0,,,0
19523,111,4,6,2,0.67,575,528,3,6,0,3,1,7,4,13,0,27958.67773,76.72285461,,0,1,0,0,0,,,0
19523,229,5,6,2,0.83,500,855,2,3,1,3,1,7,6,30,10,27724.88086,88.95638275,,1,0,0,0,0,,,0
19524,38,21,10,6,2.1,2775,2584,6,5,5,15,6,8,7,0,0,51311.79688,195.7750397,5,1,,,,0,,,0
19524,70,12,10,5,1.2,1650,1472,3,6,4,12,0,9,6,0,1,42525.78906,165.8588715,4,0,,,,0,,,0
19524,111,18,12,5,1.5,2150,2121,5,8,4,14,4,11,10,93,0,54510.64844,211.1281586,1,0,,,,0,,,0
19524,229,16,15,1,1.07,1750,1704,3,11,4,11,4,9,9,21,0,45277.36328,186.9277802,5,0,,,,0,,,0
19525,38,23,22,6,1.05,3720,2662,3,16,6,17,7,5,11,0,0,57420.32422,185.9656219,,0,,,,0,72,1,6
19525,70,15,20,4,0.75,3230,1782,4,15,5,9,6,10,10,0,28,44097.31641,157.2214966,,0,,,,0,113,2,2
19525,111,19,23,13,0.83,3405,2620,3,16,7,15,4,16,16,67,0,67827.5,212.8951569,,0,,,,0,34,0,3
19525,229,30,18,4,1.67,4780,3368,7,12,7,23,7,15,11,34,0,52044.5625,167.8266602,,0,,,,0,63,4,9
19522,46,23,20,6,1.15,3655,2752,4,15,5,16,7,8,6,0,11,59668.82422,180.4836121,,0,,,,0,38,6,5
19522,64,21,21,9,1,3240,2790,3,17,4,16,5,12,10,68,0,54846.375,170.3991089,,0,,,,0,39,4,2
19522,97,14,22,5,0.64,2725,1711,3,14,8,8,6,14,11,87,0,55581.71484,183.3409271,,0,,,,0,50,4,0
19522,522,21,18,4,1.17,4450,2386,5,15,3,16,5,14,14,0,33,49596.88672,156.3359528,,0,,,,0,130,11,4
19523,46,7,5,3,1.4,725,849,3,2,2,4,1,8,4,31,3,28736.98438,88.77755737,,1,0,0,0,0,,,0
19523,64,7,4,1,1.75,650,844,6,3,1,6,0,7,5,0,1,25380.51172,72.98278809,,1,0,0,0,0,,,0
19523,97,8,3,0,2.67,700,741,3,3,0,5,1,6,6,30,69,23762.37891,72.67364502,,2,0,0,0,0,,,0
19523,522,3,3,1,1,1075,407,2,1,1,2,0,8,7,0,0,24958.09766,76.86723328,,0,1,3,0,0,,,0
19524,46,11,21,2,0.52,1450,1577,2,16,5,4,7,9,6,0,1,51378.37891,217.6792297,1,1,,,,0,,,0
19524,64,12,16,5,0.75,1575,1672,3,11,5,7,5,8,8,0,56,48621.75781,182.5427704,4,1,,,,0,,,0
19524,97,12,14,1,0.86,1325,1485,3,13,1,11,1,14,9,44,2,57168.62891,214.9452057,1,0,,,,0,,,0
19524,522,12,16,6,0.75,1800,1543,5,12,3,8,4,13,11,39,1,49848.08984,197.1088257,5,0,,,,0,,,0
19525,46,19,23,6,0.83,2525,2470,3,15,8,11,8,11,11,0,73,55963.88672,183.5149994,,1,,,,0,20,2,4
19525,64,21,21,5,1,3700,2871,4,15,6,15,7,14,10,76,0,58337.44531,184.6892548,,0,,,,0,80,1,3
19525,97,24,24,6,1,4050,2912,4,19,6,18,6,19,9,90,1,63357.62891,205.0490417,,0,,,,0,50,3,5
19525,522,19,19,7,1,3525,2314,4,15,4,15,4,17,11,0,0,58474.81641,175.8421936,,0,,,,0,65,0,5
19562,35,30,14,4,2.14,4260,3400,6,12,2,26,4,15,12,0,0,49240.25781,143.7258911,,0,,,,0,56,1,3
19562,37,19,21,10,0.9,4290,2595,3,14,7,14,5,8,11,45,0,53871.76563,166.0583038,,1,,,,0,100,7,4
19562,94,29,20,5,1.45,4435,2889,3,14,6,19,10,12,14,61,0,54464.06641,170.1996918,,0,,,,0,51,19,3
19562,99,20,19,2,1.05,3725,2428,6,17,2,15,5,18,12,0,30,51416.57422,157.3599396,,0,,,,0,90,1,4
19563,35,5,8,1,0.63,850,862,3,5,1,5,0,11,9,63,2,44555.02734,88.44303894,,2,1,0,0,0,,,0
19563,37,5,8,0,0.63,700,711,2,8,0,4,1,8,2,31,0,46318.9375,86.35192871,,1,0,0,0,0,,,0
19563,94,13,7,2,1.86,1100,1622,3,5,1,10,0,5,3,75,0,63728.47266,112.060524,,3,0,0,0,0,,,0
19563,99,9,7,2,1.29,775,1213,3,5,0,7,0,10,7,46,0,52257.33984,87.34177399,,0,0,0,0,0,,,0
19564,35,27,17,8,1.59,3500,3327,5,13,4,22,5,18,16,6,0,51460.51172,124.1041107,3,0,,,,0,,,0
19564,37,20,28,7,0.71,2525,2617,3,21,7,14,6,14,19,36,1,74274.66406,189.4408264,2,0,,,,0,,,0
19564,94,29,24,8,1.21,3650,3702,4,17,7,19,10,16,15,111,1,79279.73438,194.4814911,0,2,,,,0,,,0
19564,99,29,22,8,1.32,3475,3618,5,16,6,20,9,24,20,0,101,61162.78516,143.8982849,1,0,,,,0,,,0
19565,35,22,18,9,1.22,3475,2416,6,13,6,18,4,17,16,15,171,53317.4375,170.558075,,0,,,,0,30,1,2
19565,37,21,23,3,0.91,3155,2434,3,18,5,14,7,6,14,52,87,61420.23047,205.4758606,,0,,,,0,43,5,1
19565,94,11,21,7,0.52,2660,1505,2,12,9,9,2,7,13,47,85,57044.74609,187.3911896,,0,,,,0,66,2,0
19565,99,20,22,8,0.91,2975,2554,3,16,6,13,7,20,16,0,1,55430.44531,172.0901794,,0,,,,0,35,0,1
19566,35,9,4,1,2.25,975,1000,5,3,1,7,1,6,7,52,1,35842.37891,86.32766724,,1,0,0,0,0,,,0
19566,37,9,6,0,1.5,1400,849,4,3,1,5,2,6,3,50,0,47526.52734,90.82328033,,1,5,1,0,0,,,0
19566,94,5,7,3,0.71,625,983,2,5,2,4,0,6,4,49,1,35052.68359,73.04483795,,0,0,0,0,0,,,0
19566,99,7,4,3,1.75,700,808,3,3,1,6,0,8,6,64,101,51154.34766,95.80296326,,1,0,1,0,0,,,0
19562,38,19,29,6,0.66,2950,2426,3,24,5,13,6,10,10,0,1,70967.97656,206.7505188,,0,,,,0,25,4,1
19562,70,18,21,10,0.86,4095,2438,5,15,6,16,2,10,7,0,29,55401.07813,149.3653717,,0,,,,0,132,9,4
19562,111,18,26,9,0.69,3820,2051,4,19,7,13,5,15,20,71,54,73339.89063,207.7901764,,0,,,,0,52,12,2
19562,229,19,22,8,0.86,3500,2325,4,16,6,15,4,11,9,20,0,72454.82813,192.9490509,,0,,,,0,60,6,3
19563,38,9,8,2,1.13,1050,1197,4,7,0,8,0,11,5,65,0,62050.60938,108.1963959,,2,1,1,0,0,,,0
19563,70,5,8,0,0.63,400,780,2,5,0,2,0,9,5,28,100,50508.69922,85.16007996,,1,2,0,0,0,,,0
19563,111,8,8,0,1,1000,982,3,8,0,8,0,9,7,64,0,54385.39453,100.2500839,,0,0,0,0,0,,,0
19563,229,8,8,2,1,775,950,3,6,1,5,2,7,6,86,0,56858.27734,103.0296478,,2,0,0,0,0,,,0
19564,38,20,28,3,0.71,2450,2595,5,22,6,15,5,11,20,0,2,74461.38281,186.4272308,4,0,,,,0,,,0
19564,70,30,22,5,1.36,3725,3484,5,17,5,22,8,11,16,0,0,61184.01172,142.3542633,6,0,,,,0,,,0
19564,111,19,31,6,0.61,2475,2691,3,24,7,10,9,22,22,0,37,77443.51563,193.1323853,3,1,,,,0,,,0
19564,229,22,24,11,0.92,3000,3104,7,12,12,20,2,16,19,0,28,66641.30469,169.5221863,2,2,,,,0,,,0
19565,38,16,17,4,0.94,3335,1767,3,12,5,10,6,7,10,0,0,55459.96484,174.1378632,,0,,,,0,101,2,4
19565,70,19,16,5,1.19,3240,2336,5,13,3,13,6,10,11,0,168,50664.74609,162.0133514,,0,,,,0,54,1,4
19565,111,30,19,7,1.58,4220,3445,5,13,6,21,9,13,13,84,0,60665.16016,187.1327515,,1,,,,0,47,0,9
19565,229,19,22,11,0.86,3610,2616,5,16,6,15,5,15,16,37,1,50181.17188,176.6903229,,0,,,,0,62,7,3
19566,38,7,5,4,1.4,1275,1177,3,2,1,5,1,6,7,67,0,56627.79297,108.1197205,,0,1,1,0,0,,,0
19566,70,6,8,1,0.75,575,831,4,7,0,3,2,5,6,63,8,40774.17969,85.45123291,,2,0,0,0,0,,,0
19566,111,3,8,1,0.38,750,518,1,6,1,2,1,8,7,50,0,39498.30859,73.56581116,,1,2,1,1,0,,,0
19566,229,5,9,1,0.56,525,606,1,7,1,4,1,6,4,40,0,47023.14844,91.07434082,,3,0,0,0,0,,,0
19607,38,22,18,6,1.22,3495,2750,5,12,6,18,4,12,9,0,30,56753.21484,179.223465,,0,,,,0,47,0,2
19607,70,19,17,9,1.12,4015,2373,3,13,4,15,4,8,8,0,0,48398.75391,159.157196,,0,,,,0,105,10,4
19607,111,23,20,3,1.15,3200,2485,5,16,4,17,6,13,9,83,0,61207.35156,201.5458374,,0,,,,0,45,4,1
19607,229,27,20,10,1.35,4885,2958,4,10,10,22,5,9,9,78,1,48948.78125,170.0074615,,1,,,,0,111,5,5
19608,38,7,8,1,0.88,1150,938,4,4,2,5,1,8,2,71,0,56977.76563,106.8746796,,2,3,1,1,0,,,0
19608,70,3,8,2,0.38,250,422,2,5,1,2,0,9,4,35,0,51092.53125,94.60851288,,1,0,0,0,0,,,0
19608,111,9,8,2,1.13,925,1129,5,6,1,5,3,7,6,93,0,56311.64844,104.3586426,,1,1,0,0,0,,,0
19608,229,8,8,1,1,800,1044,2,5,2,6,1,10,5,69,0,62126.16406,111.073082,,1,1,0,0,0,,,0
19609,38,21,20,6,1.05,2425,2630,3,15,5,17,4,16,11,0,12,85181.32813,227.7162476,1,0,,,,0,,,0
19609,70,19,21,8,0.9,2500,2381,3,15,6,13,6,8,13,0,2,74065.27344,202.1890259,2,0,,,,0,,,0
19609,111,18,24,9,0.75,2400,2576,4,16,8,13,5,16,15,106,0,90171.53906,237.4563751,3,0,,,,0,,,0
19609,229,20,22,5,0.91,2575,2698,5,17,5,16,4,15,14,90,0,87214.34375,229.0145416,5,2,,,,0,,,0
19610,38,22,29,7,0.76,3100,2350,4,24,5,14,8,16,13,0,99,72762.03906,201.0083466,,0,,,,0,15,4,6
19610,70,20,29,11,0.69,4590,2768,5,17,12,16,4,10,8,0,4,60106.28906,185.8879852,,0,,,,0,89,9,2
19610,111,21,31,12,0.68,4090,2994,2,23,8,13,8,14,17,94,88,72319.5625,208.0241241,,0,,,,0,69,8,4
19610,229,26,27,4,0.96,3350,2954,4,21,6,16,10,16,13,53,0,61770.85938,174.8378754,,1,,,,0,30,0,5
19607,33,17,22,5,0.77,3265,2503,5,18,4,14,3,14,13,94,0,56032.52734,191.4666901,,0,,,,0,74,1,3
19607,49,15,23,3,0.65,2605,2088,4,17,6,7,8,14,12,0,0,50504.875,171.1804962,,0,,,,0,63,7,4
19607,117,18,26,3,0.69,3350,2160,3,22,4,11,7,9,7,89,0,63766.29688,220.0083618,,0,,,,0,45,4,3
19607,530,25,20,7,1.25,3785,3262,5,15,5,19,6,11,6,0,1,63208.0625,199.9636841,,0,,,,0,46,7,4
19608,33,10,6,2,1.67,1500,1271,3,5,0,8,2,9,5,90,2,69768.25781,123.1170807,,2,0,2,0,0,,,0
19608,49,9,6,1,1.5,750,1095,5,3,0,5,1,9,6,36,0,60465.46484,104.174675,,2,0,0,0,0,,,0
19608,117,7,8,2,0.88,675,711,2,6,2,3,2,2,3,80,0,48087.71875,82.58841705,,1,0,0,0,0,,,0
19608,530,6,7,4,0.86,1075,1059,2,4,3,4,1,7,7,73,12,55248.19141,97.20191193,,1,5,0,0,0,,,0
19609,33,24,17,5,1.41,2825,3284,4,12,5,18,6,13,13,123,2,73458.79688,192.1773682,1,0,,,,0,,,0
19609,49,15,15,5,1,1875,2153,4,12,3,13,2,14,12,0,0,79294.92969,193.6613464,5,0,,,,0,,,0
19609,117,27,20,3,1.35,3075,2951,5,18,2,18,9,6,5,110,117,81348.57031,202.3384399,3,1,,,,0,,,0
19609,530,21,26,7,0.81,2375,2302,4,17,9,14,7,14,8,88,1,95514.625,249.0384216,4,1,,,,0,,,0
19610,33,29,18,8,1.61,3950,2820,4,12,6,22,7,15,16,147,51,63677.42188,170.3698578,,0,,,,0,36,5,5
19610,49,39,18,9,2.17,6575,3958,7,10,8,33,6,14,13,0,102,54978.24219,145.0493469,,0,,,,0,120,11,7
19610,117,24,26,11,0.92,4755,2973,3,18,8,15,9,8,6,143,34,62307.625,168.0265808,,0,,,,0,83,3,5
19610,530,24,27,13,0.89,4090,2938,3,19,8,15,9,16,13,0,0,61590.3125,185.3116913,,0,,,,0,49,1,6
