"match_map_id","player_id","total_kills","total_deaths","total_assists","kill_death_ratio","total_score","damage_dealt","highest_streak","untraded_deaths","traded_deaths","untraded_kills","traded_kills","tacticals_used","lethals_used","dead_silence_time","friendly_damage","distance_traveled","average_speed","control_tiers_captured","first_blood_kills","bombs_planted","bombs_defused","sneak_defuses","aces","hp_hill_time","hp_hill_time_contested","rotation_kills"
19622,42,20,20,6,1,3880,2164,4,15,5,16,4,15,9,79,105,63642.89453,207.2284546,,0,,,,0,89,6,3
19622,47,26,18,2,1.44,4165,2554,6,15,3,21,5,2,4,0,66,55390.52344,171.0838318,,0,,,,0,104,2,9
19622,98,19,19,10,1,3795,2513,4,10,9,14,5,5,4,0,1,47182.02734,167.2189331,,0,,,,0,122,8,3
19622,108,24,18,7,1.33,3535,2736,5,12,6,19,5,10,7,118,0,55268.90234,188.5488129,,1,,,,0,36,2,1
19623,42,8,7,3,1.14,1125,870,3,6,0,6,0,8,7,74,3,31641.43945,76.11079407,,3,1,1,0,0,,,0
19623,47,6,9,0,0.67,600,619,3,6,3,4,2,5,9,0,34,24458.11133,53.46565628,,4,0,0,0,0,,,0
19623,98,9,6,4,1.5,900,1373,4,3,0,7,0,8,6,30,0,47751.48438,119.3952103,,1,0,0,0,0,,,0
19623,108,5,6,3,0.83,600,881,3,3,1,4,0,8,4,16,1,38913.52344,97.38459015,,0,1,0,0,0,,,0
19624,42,29,33,8,0.88,3875,3288,5,23,10,18,11,12,16,162,1,107671.7969,216.202713,7,0,,,,0,,,0
19624,47,25,29,8,0.86,3450,3196,3,19,10,16,9,6,9,142,80,89101.00781,176.5669861,7,1,,,,0,,,0
19624,98,29,25,14,1.16,4000,3931,5,11,14,23,6,10,9,0,1,81473.29688,160.8602905,4,2,,,,0,,,0
19624,108,33,31,7,1.06,3700,3803,4,24,7,20,12,21,17,141,1,90852.75,187.8999939,0,0,,,,0,,,0
19625,42,14,28,6,0.5,,1986,0,,,8,6,,,,,,,,0,,,,0,10,1,4
19625,47,21,20,4,1.05,,2492,0,,,10,11,,,,,,,,1,,,,0,2,0,3
19625,98,23,17,6,1.35,,2850,0,,,14,9,,,,,,,,0,,,,0,62,6,3
19625,108,17,21,4,0.81,,2081,0,,,9,8,,,,,,,,0,,,,0,4,2,5
19622,38,17,24,4,0.71,2455,2064,5,17,7,11,6,12,5,0,55,64139.17969,215.8624115,,0,,,,0,23,4,4
19622,70,13,22,6,0.59,3020,1957,2,15,6,9,4,7,7,0,99,48875.81641,171.845047,,0,,,,0,107,7,1
19622,111,24,23,9,1.04,3215,2965,5,19,4,17,7,15,15,74,0,63668.1875,204.2418671,,0,,,,0,14,2,6
19622,229,21,22,6,0.95,3785,2434,6,19,2,15,6,10,8,84,131,59210.74609,198.7080383,,0,,,,0,76,3,4
19623,38,4,6,3,0.67,1000,772,3,5,0,2,1,10,9,23,1,41089.88672,101.2204056,,0,4,1,0,0,,,0
19623,70,8,9,2,0.89,775,939,2,5,1,4,3,10,5,15,0,30434.0957,76.31127167,,2,0,0,0,0,,,0
19623,111,10,6,1,1.67,750,1160,6,5,1,6,0,11,9,25,1,39806.98828,102.4481201,,0,0,0,0,0,,,0
19623,229,6,7,2,0.86,600,691,3,6,0,6,0,10,8,5,34,29248.75586,80.28153229,,1,0,0,0,0,,,0
19624,38,28,33,11,0.85,3425,3503,4,19,14,14,14,23,17,0,1,108328.4375,207.2299194,4,0,,,,0,,,0
19624,70,23,29,12,0.79,3625,3143,3,17,11,17,6,9,17,0,57,93411.09375,184.9073334,10,1,,,,0,,,0
19624,111,33,28,10,1.18,4075,4197,3,23,5,22,11,21,26,119,1,113942.3438,217.5340881,4,1,,,,0,,,0
19624,229,34,26,13,1.31,4500,4173,7,18,8,24,10,21,15,75,32,96823.01563,194.7976074,6,0,,,,0,,,0
19625,38,21,18,8,1.17,,2378,0,,,18,3,,,,,,,,0,,,,0,103,9,2
19625,70,20,23,12,0.87,,2228,0,,,14,6,,,,,,,,0,,,,0,56,2,3
19625,111,22,16,7,1.38,,2672,0,,,17,5,,,,,,,,0,,,,0,76,0,5
19625,229,23,18,8,1.28,,2725,0,,,19,4,,,,,,,,0,,,,0,58,1,5
20117,38,18,42,14,0.43,3360,2851,2,30,12,6,12,19,17,98,0,76429.47656,189.7597656,,0,,,,0,41,1,6
20117,70,38,31,16,1.23,5925,4446,5,26,5,27,11,14,15,0,31,76887.46094,186.7846832,,1,,,,0,66,2,7
20117,111,36,28,15,1.29,6400,3984,5,20,8,20,16,23,20,142,105,71454.78125,161.2066193,,0,,,,0,95,7,8
20117,229,28,31,11,0.9,4845,3236,4,22,9,23,5,26,18,0,55,78452.19531,192.8687439,,0,,,,0,69,5,7
20118,38,4,8,1,0.5,450,662,2,6,0,4,0,2,2,17,0,36579.57031,85.4619751,,1,0,0,0,0,,,0
20118,70,3,8,1,0.38,445,975,1,7,0,2,1,2,6,0,0,27524.18359,67.24419403,,0,0,0,0,0,,,0
20118,111,8,7,1,1.14,925,960,2,4,2,6,0,9,3,72,1,47884.43359,112.5179367,,1,1,0,0,0,,,0
20118,229,7,7,1,1,1050,839,5,5,0,4,2,7,9,32,0,42445.28125,101.2991714,,2,1,0,0,1,,,0
20119,38,28,22,6,1.27,3350,3364,4,20,3,23,5,18,14,221,0,111139.9375,225.3628082,3,1,,,,0,,,0
20119,70,18,22,6,0.82,2340,2897,4,16,5,15,3,9,13,0,0,89858.64844,180.325592,3,1,,,,0,,,0
20119,111,23,27,3,0.85,2725,3031,4,21,6,18,5,22,16,124,0,111355.2891,234.9554596,9,1,,,,0,,,0
20119,229,26,28,4,0.93,3070,3145,5,18,10,16,10,24,18,0,73,98607.76563,223.4524536,7,1,,,,0,,,0
20120,38,19,29,9,0.66,3370,2591,3,24,5,10,9,22,12,163,39,73247.28906,209.635437,,0,,,,0,77,3,3
20120,70,17,30,10,0.57,2595,2229,4,28,2,11,6,9,11,0,0,61047.89453,193.4244385,,0,,,,0,19,1,3
20120,111,27,26,13,1.04,5030,3373,4,18,8,17,10,21,16,94,17,63468.65234,179.9183655,,0,,,,0,68,5,1
20120,229,23,26,10,0.88,3805,2713,4,19,7,16,8,19,14,0,1,64010.41016,182.0705719,,0,,,,0,63,1,7
20117,65,26,37,14,0.7,4320,3859,3,26,11,17,9,19,17,93,67,84249.30469,194.7797089,,0,,,,0,47,3,4
20117,264,35,29,12,1.21,5585,3727,5,17,12,29,6,14,13,0,0,67393.21875,174.2018738,,0,,,,0,79,5,6
20117,428,28,23,12,1.22,5140,3625,3,17,6,23,5,19,14,101,70,78356.96875,174.5428162,,0,,,,0,119,6,3
20117,517,43,31,12,1.39,5950,5030,4,16,15,29,14,9,9,0,12,65809.89844,161.6503296,,0,,,,0,46,2,11
20118,65,7,6,2,1.17,800,881,3,4,1,5,0,7,3,39,1,37840,90.31044769,,1,1,0,0,0,,,0
20118,264,8,4,1,2,1060,1022,4,1,1,6,0,4,8,0,10,40708.41797,95.94312286,,1,0,1,0,0,,,0
20118,428,8,8,0,1,900,845,4,7,1,5,2,8,3,62,0,37042.31641,84.04451752,,1,1,0,0,0,,,0
20118,517,7,4,3,1.75,875,943,4,4,0,6,0,3,3,35,0,52161.83984,121.090065,,2,0,0,0,0,,,0
20119,65,24,27,16,0.89,3400,3506,4,19,8,18,6,21,12,121,2,118875.4688,245.1250916,3,1,,,,0,,,0
20119,264,19,23,9,0.83,2475,2511,3,17,6,15,4,10,13,0,0,92735.20313,195.7668152,2,0,,,,0,,,0
20119,428,24,25,9,0.96,3250,3094,4,18,7,17,7,17,12,110,0,117548.7969,240.6570587,9,0,,,,0,,,0
20119,517,32,20,11,1.6,4180,3900,5,18,2,25,7,12,12,0,34,95811.94531,203.8612366,7,0,,,,0,,,0
20120,65,24,21,9,1.14,4180,2907,4,13,8,20,4,14,13,123,57,71018.71875,182.8361816,,0,,,,0,53,0,5
20120,264,22,20,15,1.1,5110,3263,8,10,10,19,3,12,13,0,0,51813.91797,154.4091339,,0,,,,0,124,5,5
20120,428,28,22,7,1.27,4640,2823,4,16,6,23,5,13,10,118,34,71239.38281,175.3721313,,1,,,,0,84,1,6
20120,517,37,23,8,1.61,4890,3839,6,15,9,27,10,7,9,0,62,62291.51953,178.235199,,0,,,,0,28,0,9
20157,49,21,20,5,1.05,3935,2626,5,15,5,14,7,16,16,0,1,70748.02344,168.7873688,,0,,,,0,86,6,2
20157,269,22,25,4,0.88,3205,2431,3,18,7,16,6,16,18,0,40,72033.83594,182.5200195,,0,,,,0,52,0,2
20157,429,22,23,6,0.96,3730,2974,5,14,9,20,2,11,13,70,41,82014.35156,182.3882141,,0,,,,0,78,7,5
20157,530,29,24,4,1.21,3935,3383,4,22,2,21,8,11,10,135,34,83669.95313,199.1360321,,0,,,,0,46,0,7
20158,49,6,7,2,0.86,645,1014,3,4,1,5,1,10,10,3,0,46624.125,95.46948242,,0,0,0,0,0,,,0
20158,269,3,8,0,0.38,340,365,1,6,2,3,0,4,7,0,30,34794.69922,73.88160706,,0,0,0,0,0,,,0
20158,429,9,8,0,1.13,800,1107,3,6,0,5,2,6,6,61,100,43591.78125,86.37950897,,4,0,0,0,0,,,0
20158,530,5,6,0,0.83,700,958,4,5,0,3,0,3,7,44,0,44298.24609,89.34204865,,0,2,0,0,0,,,0
20159,49,14,13,7,1.08,1830,1920,3,8,5,11,3,13,12,0,0,66948.66406,194.4142914,3,0,,,,0,,,0
20159,269,24,11,3,2.18,2910,2454,9,8,3,21,3,11,10,0,1,74927.15625,195.5246735,4,0,,,,0,,,0
20159,429,23,15,6,1.53,2850,2900,6,10,5,19,4,7,5,149,2,76133.625,193.4732208,2,1,,,,0,,,0
20159,530,20,17,6,1.18,2400,2439,4,14,3,16,4,10,8,112,83,73565.27344,212.3913879,3,1,,,,0,,,0
20160,49,21,16,9,1.31,3455,2452,5,6,10,14,7,15,12,0,23,47530.10547,146.129364,,0,,,,0,67,3,6
20160,269,27,20,11,1.35,4915,3651,3,10,10,20,8,11,13,10,1,44530.10547,149.4027252,,1,,,,0,78,1,10
20160,429,23,21,7,1.1,4400,2517,4,10,11,14,9,11,10,69,44,54778.37109,161.4408875,,0,,,,0,90,2,7
20160,530,35,21,3,1.67,4260,3352,5,16,5,22,13,12,9,89,35,65406.54297,187.0825348,,0,,,,0,31,0,5
20157,38,26,25,6,1.04,3180,3391,5,19,6,19,7,14,15,116,0,89258.39844,211.5812531,,0,,,,0,8,2,2
20157,70,19,22,7,0.86,4260,2382,3,19,3,14,5,18,15,0,122,60064.23438,157.6972809,,0,,,,0,145,6,7
20157,111,24,23,4,1.04,3885,2880,7,16,7,18,6,19,18,132,245,74407.07031,179.9219818,,0,,,,0,76,5,4
20157,229,23,24,6,0.96,3295,2638,4,17,7,18,5,18,12,0,0,76063.25781,184.7655945,,1,,,,0,20,0,4
20158,38,10,6,3,1.67,1260,1283,7,4,1,6,0,5,6,56,0,57613.09766,121.2792435,,4,1,0,0,0,,,0
20158,70,8,5,1,1.6,1245,1091,3,4,0,7,1,5,9,10,0,41604.69141,90.51981354,,1,0,1,0,0,,,0
20158,111,5,6,3,0.83,850,896,3,4,2,4,0,8,8,75,1,48090.97266,101.9398422,,0,0,1,0,0,,,0
20158,229,6,6,1,1,630,853,3,4,0,4,2,9,6,17,0,45675.99609,93.4646225,,1,0,0,0,0,,,0
20159,38,14,20,3,0.7,1625,1665,3,17,3,10,4,13,8,79,60,78721.84375,227.154007,2,0,,,,0,,,0
20159,70,11,17,7,0.65,1750,1430,2,14,3,8,3,9,4,0,0,62675.41797,192.2130432,7,0,,,,0,,,0
20159,111,15,24,5,0.63,1975,2236,3,20,4,10,5,19,13,86,0,70794.89063,223.1820984,5,1,,,,0,,,0
20159,229,16,20,4,0.8,2195,2269,3,16,4,12,4,17,12,0,70,67694.64844,203.4187012,5,0,,,,0,,,0
20160,38,18,24,5,0.75,2450,2363,4,17,8,12,6,13,14,98,1,69415.40625,206.7481842,,0,,,,0,15,1,4
20160,70,21,28,10,0.75,3720,2712,4,18,10,11,10,11,13,0,2,55080.48047,188.6863098,,0,,,,0,48,3,6
20160,111,25,26,8,0.96,3540,2829,3,19,7,13,12,25,20,95,0,61721.69531,206.6821136,,0,,,,0,19,1,6
20160,229,14,28,9,0.5,3080,1789,2,16,12,6,8,19,12,0,1,56705.19922,191.5849457,,0,,,,0,58,2,4
20192,29,24,14,5,1.71,4470,2586,3,7,7,18,7,8,8,96,0,49667.28516,148.0182495,,1,,,,0,122,8,7
20192,36,26,19,7,1.37,3805,2986,5,11,8,19,7,15,13,0,32,57398.29688,181.4020386,,0,,,,0,36,3,3
20192,100,15,19,9,0.79,2775,2230,3,14,5,10,5,19,14,0,0,56763.48438,179.1469269,,0,,,,0,59,0,2
20192,552,26,20,6,1.3,4725,2416,5,15,5,17,9,13,14,62,1,54078.62891,175.9571075,,0,,,,0,65,5,3
20193,29,4,8,1,0.5,575,692,1,3,2,4,0,5,4,45,12,41358.96094,98.28575134,,1,1,0,0,0,,,0
20193,36,6,6,0,1,620,750,3,4,0,3,1,8,4,5,0,51275.34375,122.7895813,,0,0,0,0,0,,,0
20193,100,1,7,0,0.14,210,259,1,7,0,1,0,5,4,0,0,29383.70898,75.41614532,,1,1,0,0,0,,,0
20193,552,5,7,0,0.71,600,587,2,6,0,2,3,6,5,34,0,41717.11719,102.8173065,,0,1,0,0,0,,,0
20194,29,21,22,10,0.95,2850,2695,4,13,9,14,6,13,15,87,2,86166.89063,208.1142731,2,0,,,,0,,,0
20194,36,31,18,4,1.72,3355,3754,8,13,5,24,7,10,6,0,101,78058.32031,180.481369,4,1,,,,0,,,0
20194,100,23,18,6,1.28,3120,2647,5,11,7,18,5,17,8,0,32,81625.90625,189.4140015,5,0,,,,0,,,0
20194,552,19,19,6,1,2400,2195,3,14,5,13,6,13,13,108,2,88389.72656,201.685318,5,0,,,,0,,,0
20195,29,28,22,9,1.27,4480,2973,3,15,8,17,11,11,15,100,2,60095.85938,166.8762817,,0,,,,0,63,5,4
20195,36,27,21,8,1.29,4715,3177,4,17,4,20,7,9,9,0,24,55389.49219,154.6067505,,0,,,,0,105,4,4
20195,100,20,24,15,0.83,4350,2833,4,16,8,14,6,21,14,0,89,55543.30859,168.7183228,,0,,,,0,92,2,6
20195,552,31,31,6,1,3500,3563,6,23,8,19,12,14,21,88,2,67981.61719,203.6785736,,0,,,,0,15,0,8
20192,38,20,23,9,0.87,3755,2296,3,15,8,12,8,15,14,90,44,72905.89844,220.1947937,,0,,,,0,53,3,4
20192,70,14,21,7,0.67,2360,2186,3,15,6,9,5,10,11,0,29,55220.59375,186.0368195,,0,,,,0,28,2,5
20192,111,24,23,7,1.04,4515,2598,4,18,5,17,7,21,18,99,0,66425.17188,199.0492859,,0,,,,0,49,8,2
20192,229,14,24,9,0.58,2010,2158,2,16,9,9,5,21,16,0,1,63279.28906,197.9101715,,0,,,,0,1,3,2
20193,38,6,4,0,1.5,1210,701,3,3,1,5,0,7,4,24,0,40665.87891,98.29306793,,2,2,1,1,0,,,0
20193,70,6,5,4,1.2,835,1085,3,3,0,5,0,4,4,12,0,47678.4375,113.9409714,,0,0,0,0,0,,,0
20193,111,5,5,3,1,600,626,2,3,2,3,1,7,5,43,36,48265.625,114.354454,,1,0,0,0,0,,,0
20193,229,11,2,0,5.5,1300,1019,5,1,1,7,1,6,4,78,0,47837.06641,118.710144,,3,0,1,0,0,,,0
20194,38,23,27,6,0.85,2850,2816,5,22,5,13,10,15,9,160,0,94056.67188,221.6266479,0,1,,,,0,,,0
20194,70,22,20,7,1.1,2880,2488,5,14,5,16,6,11,5,0,0,85957.64063,191.2093201,4,0,,,,0,,,0
20194,111,22,25,4,0.88,2900,2573,9,18,7,15,7,21,14,119,44,87878.00781,203.0910492,6,2,,,,0,,,0
20194,229,10,22,8,0.45,1940,2167,2,15,7,7,3,16,9,0,152,88520.95313,214.0924072,8,0,,,,0,,,0
20195,38,23,27,8,0.85,3795,3087,3,20,7,17,7,17,11,83,101,62625.94141,180.8168182,,0,,,,0,47,3,6
20195,70,21,30,10,0.7,2830,2644,5,20,10,15,6,8,14,0,135,62193.65625,188.7878876,,0,,,,0,15,1,5
20195,111,26,23,11,1.13,4865,3004,3,17,6,21,5,22,20,112,80,63218.80078,181.6228027,,0,,,,0,104,3,4
20195,229,28,26,12,1.08,4095,2990,3,13,13,18,10,22,16,0,72,60777.08984,175.802475,,1,,,,0,57,3,3
20227,38,31,24,7,1.29,3970,3698,5,20,4,22,10,17,10,118,1,78758.96094,206.4068451,,0,,,,0,17,2,7
20227,70,20,19,9,1.05,3745,2648,4,11,8,15,5,10,14,0,60,67105.08594,178.6857452,,0,,,,0,76,1,2
20227,111,17,18,10,0.94,4625,2176,3,14,4,10,7,17,15,63,4,65315.87891,175.2166901,,0,,,,0,165,2,5
20227,229,28,21,7,1.33,4080,3010,5,13,8,20,8,19,17,0,0,70304.97656,191.4836578,,0,,,,0,26,1,4
20228,38,10,4,2,2.5,1225,1069,4,1,1,7,0,10,5,52,0,53667.74609,115.7950821,,4,0,0,0,0,,,0
20228,70,2,7,3,0.29,410,519,1,5,0,1,1,8,6,0,31,39740.30078,87.45957184,,1,0,0,0,0,,,0
20228,111,9,7,6,1.29,1475,1341,5,7,0,4,3,9,8,36,0,47093.55469,102.7829132,,2,1,1,0,0,,,0
20228,229,6,6,6,1,1060,1049,2,5,1,4,1,10,9,1,44,51697.48828,122.4151001,,0,3,0,0,0,,,0
20229,38,12,21,8,0.57,1700,1511,2,11,10,9,3,17,10,96,70,82236.35156,221.279541,2,0,,,,0,,,0
20229,70,22,20,5,1.1,2800,2601,3,14,6,11,10,13,9,0,35,66488.3125,168.8360443,8,1,,,,0,,,0
20229,111,25,18,6,1.39,2825,3227,5,13,5,21,4,15,16,87,102,83013.95313,211.2692413,4,1,,,,0,,,0
20229,229,28,18,5,1.56,3505,3380,5,16,2,22,6,14,11,0,124,71691.5,193.2948761,7,2,,,,0,,,0
20227,44,18,25,5,0.72,3080,2113,4,18,7,12,6,20,19,100,43,66916.89063,191.0449219,,0,,,,0,58,0,2
20227,102,25,26,11,0.96,3580,2965,5,17,9,19,6,14,10,0,34,62605.38281,192.6457977,,1,,,,0,17,1,6
20227,426,17,25,9,0.68,3765,2828,3,18,8,12,5,5,8,0,22,57790.75781,176.2346344,,0,,,,0,109,1,3
20227,549,22,20,10,1.1,4045,2660,3,14,6,15,7,16,11,170,0,61561.66016,173.2302551,,0,,,,0,62,4,1
20228,44,5,8,3,0.63,625,723,2,5,3,3,1,8,9,33,1,38326.39844,79.88843536,,2,0,0,0,0,,,0
20228,102,5,6,2,0.83,655,733,2,5,0,4,0,9,10,0,10,44950.92188,101.5356293,,0,0,0,0,0,,,0
20228,426,10,7,1,1.43,1075,1277,4,2,1,7,1,5,6,35,0,47945.85547,110.231987,,1,0,0,0,0,,,0
20228,549,4,6,2,0.67,745,714,2,4,1,4,0,9,8,25,0,36334.89844,84.4683075,,0,2,0,0,0,,,0
20229,44,21,29,9,0.72,2550,2896,4,20,9,15,6,22,16,127,2,80335.35938,220.3859253,0,0,,,,0,,,0
20229,102,18,17,8,1.06,2645,2613,2,10,7,14,4,12,10,0,99,61499.34375,156.906601,8,0,,,,0,,,0
20229,426,17,19,4,0.89,2025,1996,4,14,4,12,5,8,7,15,0,64807.91406,169.0258026,4,0,,,,0,,,0
20229,549,21,22,5,0.95,2850,2700,4,19,3,13,8,17,11,101,0,78018.23438,198.0687561,7,0,,,,0,,,0
19517,29,23,21,8,1.1,4080,2974,4,17,4,15,8,7,10,104,0,56379.04297,174.0236969,,0,,,,0,68,5,6
19517,36,17,19,9,0.89,3110,2191,2,10,9,12,5,8,8,15,1,54552.88672,164.33992,,0,,,,0,51,2,6
19517,100,15,24,5,0.63,2250,2092,3,17,7,9,6,19,19,0,12,57638.4375,180.852829,,0,,,,0,50,0,4
19517,270,23,18,3,1.28,3620,2402,4,16,2,20,3,4,5,96,0,54751.85547,174.3024292,,1,,,,0,42,5,1
19518,29,6,2,1,3,1150,743,4,2,0,4,0,3,4,4,0,29639.17773,105.4237671,,2,2,2,1,0,,,0
19518,36,4,2,1,2,325,401,4,1,1,2,0,4,2,15,51,24095.26367,82.1044693,,0,1,0,0,0,,,0
19518,100,5,3,1,1.67,450,672,2,3,0,2,2,5,5,27,0,25916.2793,81.71640778,,2,0,0,0,0,,,0
19518,270,7,4,0,1.75,700,847,3,3,1,6,1,2,2,57,0,31633.60547,106.9828339,,2,0,0,0,0,,,0
19519,29,24,26,4,0.92,2750,2955,6,23,3,20,4,15,17,102,0,101578.8906,204.578949,4,0,,,,0,,,0
19519,36,24,26,3,0.92,3025,3085,7,23,3,21,3,13,8,130,64,97485.59375,193.2498169,5,1,,,,0,,,0
19519,100,24,21,7,1.14,2925,3496,5,18,3,18,6,21,17,0,0,87346.65625,175.0381317,2,0,,,,0,,,0
19519,270,26,23,7,1.13,3125,3130,6,17,6,24,2,8,12,217,2,105686.3281,219.559082,3,0,,,,0,,,0
19517,42,21,21,5,1,3225,2765,3,18,3,19,2,11,14,72,1,70955.26563,188.2535858,,0,,,,0,36,5,0
19517,47,19,20,9,0.95,3550,2330,4,12,8,13,6,1,9,0,0,61256.70313,176.0943146,,0,,,,0,45,3,3
19517,98,15,20,4,0.75,2315,2067,3,12,8,10,5,8,11,0,102,55097.54688,159.6042786,,0,,,,0,39,0,5
19517,108,27,17,2,1.59,5140,2946,4,14,3,18,9,10,11,51,41,52152.75,150.3474121,,0,,,,0,155,5,4
19518,42,2,6,1,0.33,475,409,2,4,1,2,0,4,4,26,0,25749.52344,77.0309906,,0,2,0,0,0,,,0
19518,47,5,6,0,0.83,500,544,3,3,1,4,1,1,3,8,1,28518.4375,89.91902161,,0,0,0,0,0,,,0
19518,98,2,5,0,0.4,200,310,1,4,0,1,1,5,0,22,0,31055.01758,111.660881,,0,0,0,0,0,,,0
19518,108,2,5,0,0.4,200,219,1,3,1,2,0,4,4,19,0,19705.66016,73.97063446,,0,0,0,0,0,,,0
19519,42,29,32,8,0.91,3575,3356,5,30,2,25,4,17,12,139,1,113768.875,226.8391113,6,4,,,,0,,,0
19519,47,22,26,9,0.85,3100,3393,4,21,5,16,6,2,19,143,43,100302.8672,194.0004425,6,0,,,,0,,,0
19519,98,17,20,4,0.85,2125,2235,3,15,5,16,1,9,6,0,31,97656.04688,194.3347778,3,0,,,,0,,,0
19519,108,28,20,4,1.4,3475,3069,6,17,3,24,4,12,8,112,0,92582.54688,178.3371124,7,0,,,,0,,,0
19557,33,23,20,7,1.15,3740,2956,4,14,6,17,6,11,11,104,2,58269.76953,182.8647156,,0,,,,0,64,3,0
19557,49,22,19,5,1.16,2950,2401,5,10,9,17,5,17,13,0,75,57473.71875,172.779007,,0,,,,0,10,1,6
19557,,,,,,,,,,,,,,,,,,,,,,,,,,,
19557,117,14,28,9,0.5,2745,1956,2,19,10,8,6,10,4,103,0,59984.69922,187.873703,,0,,,,0,37,1,4
19558,530,21,23,4,0.91,4555,2566,4,18,5,16,5,16,14,0,0,52811.69141,174.3373566,,0,,,,0,138,26,4
19558,33,5,7,3,0.71,500,679,2,4,1,2,2,5,8,18,0,27909.48828,64.96694946,,1,0,0,0,0,,,0
19558,49,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,1594.962646,194.8138275,,2,0,0,0,0,,,0
19558,117,4,8,0,0.5,400,448,1,5,2,4,0,2,3,29,0,30553.00586,65.07198334,,2,0,0,0,0,,,0
19559,530,0,0,0,NaN,0,0,0,0,0,0,0,1,0,0,0,1857.24353,209.5413208,,3,0,0,0,0,,,0
19559,33,14,13,3,1.08,2000,1968,3,11,2,11,3,9,6,88,0,55220.60938,174.8911133,7,0,,,,0,,,0
19559,49,20,21,4,0.95,2250,2561,4,18,3,13,7,14,9,25,1,60220.25781,202.3935089,0,0,,,,0,,,0
19559,117,11,21,6,0.52,1300,1794,2,15,6,7,4,6,3,88,178,64722.44922,212.4764557,3,0,,,,0,,,0
,530,13,17,4,0.76,1850,1606,2,11,6,11,2,15,8,0,30,59848.29688,194.4912415,8,1,,,,0,,,0
19557,42,26,17,6,1.53,4260,2756,7,12,5,20,6,12,12,106,0,67379.14844,193.7001953,,0,,,,0,67,5,6
19557,47,19,29,4,0.66,2995,2320,2,21,8,7,12,2,6,0,102,63451.57422,196.381424,,1,,,,0,32,5,3
19557,98,24,17,7,1.41,3960,3015,4,10,7,17,7,11,9,0,0,57865.14063,158.3119202,,0,,,,0,71,21,4
19557,108,21,17,6,1.24,3920,2813,5,15,2,17,5,8,8,107,100,56339.57813,162.6027069,,0,,,,0,112,1,1
19558,42,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,488.8902283,54.20464706,,1,0,0,0,0,,,0
19558,47,9,6,1,1.5,1075,1022,3,2,3,6,1,2,5,15,0,38775.95313,77.30921173,,0,0,1,0,0,,,0
19558,98,5,5,2,1,625,1029,3,3,1,5,0,7,9,63,0,52954.87109,113.1172943,,0,0,0,0,0,,,0
19558,108,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,871.9215698,178.8222198,,0,0,0,0,0,,,0
19559,42,18,14,2,1.29,2050,1835,9,11,3,14,4,6,6,89,1,67592.53125,202.3856201,3,0,,,,0,,,0
19559,47,20,15,5,1.33,2475,2431,3,12,3,17,3,0,7,88,0,52874.30859,168.9190979,0,1,,,,0,,,0
19559,98,16,12,7,1.33,2150,1878,4,7,5,13,3,10,3,0,60,49228.38281,153.4810333,4,1,,,,0,,,0
